comment,decision_type,final_label_after_llm,final_negative,final_neutral,final_positive,keyword,llm_label,llm_reason,season,sentiment_association,star_negative,star_neutral,star_positive,star_top_label,star_top_score,tri_negative,tri_neutral,tri_positive,tri_top_label,tri_top_score
情感关系是这部剧最让人无奈的点……最让人唏嘘的就是Phoebe和David的感情，他们俩当年确实很相爱，如果没有离开美国，可能一切都不一样了，这确实是人生常见的遗憾。,llm_override_pos_neg_conflict,neutral,0.0,1.0,0.0,无奈,"","",9,neutral,0.32367297807122114,0.27834937573048185,0.39797764619829706,positive,0.39797764619829706,0.8651059480130016,0.08976202613293495,0.04513202585406346,negative,0.8651059480130016
不知不觉已经把第九季看完了......舍不得看第十季啊......除了他们六个最喜欢的就是Mike了~~很cute~,llm_override_large_gap_conflict,positive,0.0,0.0,1.0,第十六,"","",9,positive,0.29281535941419595,0.45047736653973786,0.25670727404606614,neutral,0.45047736653973786,0.07455538680570621,0.16266880323481547,0.7627758099594784,positive,0.7627758099594784
终于可以看大结局了,weighted_merge,positive,0.0815561463492236,0.29492510185745086,0.6235187517933256,结局,"","",9,positive,0.08046877757587988,0.3220955878886504,0.5974356345354698,positive,0.5974356345354698,0.0831871995092392,0.25416937281065155,0.6626434276801092,positive,0.6626434276801092
总要结束的，看完吧。没有不舍得，随时可以再见。,weighted_merge,positive,0.19142718357737942,0.3419461903862556,0.46662662603636496,结束,"","",9,positive,0.10063413613971171,0.32573564671082667,0.5736302171494615,positive,0.5736302171494616,0.32761675473388097,0.36626200589939906,0.3061212393667199,neutral,0.36626200589939906
菲比和乔伊才是棋逢对手啊,weighted_merge,positive,0.3747789357404873,0.3602399652102366,0.2649810990492761,菲比,positive,评论通过比喻表达对角色组合的欣赏和认可,9,negative,0.33621003234699415,0.344082052172453,0.31970791548055283,neutral,0.344082052172453,0.4326322908307271,0.38447683476691197,0.182890874402361,negative,0.4326322908307271
艾玛真是世界上最好听的名字,weighted_merge,positive,0.0507593657298864,0.13914028745013557,0.8101003468199781,名字,"","",9,positive,0.048567115552554704,0.16343622474402322,0.7879966597034221,positive,0.7879966597034221,0.05404774099588394,0.10269638150930405,0.843255877494812,positive,0.843255877494812
完全倒戈到希望瑞秋和乔伊在一起的一边,weighted_merge,positive,0.5866193648797399,0.27162533623445306,0.14175529888580707,希望,positive,评论表达了强烈的个人偏好和情感投入，属于明确偏赞扬和认可的倾向。,9,negative,0.7170874669522256,0.21822638681312853,0.06468614623464589,negative,0.7170874669522256,0.39091721177101135,0.3517237603664398,0.25735902786254883,negative,0.39091721177101135
Mike绝对是6人之外最喜欢的角色  炒鸡可爱 而且特喜欢他对Phoebe特别作风的反应 天生一对,weighted_merge,positive,0.06377013166856747,0.2788801185717282,0.6573497497597044,喜欢,"","",9,positive,0.05700696765298548,0.3527964758913491,0.5901965564556655,positive,0.5901965564556655,0.07391487769194047,0.1680055825922968,0.7580795397157627,positive,0.7580795397157627
"莫妮卡.钱德.瑞秋.菲比.乔伊,罗斯.",weighted_merge,neutral,0.16477867078764616,0.5472146911672984,0.2880066380450555,钱德,"","",9,neutral,0.2224302871344217,0.40819380426262464,0.3693759086029536,neutral,0.40819380426262464,0.07830124626748286,0.7557460215243088,0.1659527322082083,neutral,0.7557460215243088
What's the one kind of boat that can never ever sink? The friendship. 结局为了提升收视率乱搞真是太拼了,llm_override_pos_neg_conflict,negative,1.0,0.0,0.0,boat,negative,评论明确批评结局为了收视率乱搞，表达不满情绪,9,negative,0.17563860739673134,0.19390320173981568,0.630458190863453,positive,0.630458190863453,0.4850777228929027,0.3522908068932111,0.1626314702138863,negative,0.4850777228929027
人设越来越刻板夸张，剧情越来越离谱，笑点越来越无趣。,weighted_merge,negative,0.6947875312782219,0.26785960421109895,0.03735286451067914,谱笑,negative,评论明确批评了人设、剧情和笑点的全面下滑，整体表达不满和否定。,9,negative,0.5824084324830449,0.37843434338015736,0.03915722413679777,negative,0.5824084324830449,0.8633561794709874,0.10199749545751136,0.03464632507150117,negative,0.8633561794709874
最爱David,weighted_merge,positive,0.041674229867754126,0.13370878640393463,0.8246169837283113,david,"","",9,positive,0.026585684473878855,0.12250185068931119,0.8509124648368099,positive,0.8509124648368099,0.06430704795856702,0.1505191899758698,0.7851737620655632,positive,0.7851737620655632
时间是怎么样爬过了我皮肤只有我自己最清楚,weighted_merge,neutral,0.45994034348492774,0.44078457777280144,0.09927507874227084,皮肤,neutral,评论为歌词引用，表达个人感受但未直接评价影视内容，情绪倾向不明显,9,negative,0.5593375851473039,0.3726651738845396,0.0679972409681565,negative,0.5593375851473039,0.3108444809913635,0.5429636836051941,0.14619183540344238,neutral,0.5429636836051941
看到这里，我才意识到，我只是希望RACH很幸福。,weighted_merge,positive,0.2344027639440696,0.362051824824081,0.4035454112318495,rach,"","",9,positive,0.2548669381479341,0.37962788702166417,0.3655051748304016,neutral,0.3796278870216642,0.20370650263827275,0.33568773152770615,0.46060576583402113,positive,0.46060576583402113
只剩一季了，和苗苗,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,苗苗,"","",9,positive,0.4335731983184814,0.38959031403064726,0.1768364876508713,negative,0.4335731983184814,0.13240916829691576,0.4213541087306424,0.4462367229724419,positive,0.4462367229724419
一直觉得Joey最后会和菲比一块搭伙，但Joey和Rach在一起也很好啊，虽然Joey的真爱是钱钱hhhh,weighted_merge,positive,0.10845518706763962,0.3607147388276257,0.5308300741047346,joey,"","",9,positive,0.07631412146033809,0.3950442957574789,0.528641582782183,positive,0.528641582782183,0.15666678547859192,0.30922040343284607,0.534112811088562,positive,0.534112811088562
不喜欢最后排列组合一样的谈恋爱…,weighted_merge,negative,0.5702968368467344,0.3171890917056723,0.11251407144759333,组合,negative,评论明确表达了对剧情中恋爱模式的不满和否定,9,negative,0.42643108289149156,0.421843315009972,0.15172560209853642,negative,0.42643108289149156,0.7860954677795986,0.16020775674922272,0.0536967754711787,negative,0.7860954677795986
我发现自己看到第九季已经说不出任何骚话了，我觉得自己就是他们中的一员，和老友们一起共情、一起失意。罗斯和瑞秋的裂隙，瑞秋和乔伊的反复，编剧真的太坏了，恐怕收到过不少刀片吧。感情戏一言难尽，还是喜剧线更好一点。钱德勒和莫妮卡无法怀孕意难平，但还是很甜。大卫真的太惨了，虽然我也喜欢菲比和麦克。这一季我是最快看完的，每天饭点的电子榨菜，一天两集的速度。九年了，终于要迎来终点了呢！,weighted_merge,positive,0.40162311435309395,0.2821882347866068,0.31618865086029924,发现自己,positive,评论整体表达了对剧集的喜爱和追剧的投入感，虽有轻微吐槽但情感基调是正面和怀旧的。,9,negative,0.3578583348540778,0.31147347819579524,0.3306681869501268,negative,0.35785833485407786,0.46727028360161804,0.23826036967282413,0.29446934672555775,negative,0.4672702836016181
明显不是我的预期，不想他俩好，还是喜欢Ross = =。,weighted_merge,neutral,0.2785717720773822,0.470079348326569,0.2513488795960488,他俩,"","",9,neutral,0.20747058352608916,0.5318414619349672,0.2606879545389437,neutral,0.5318414619349672,0.3852235549043218,0.37743617791397177,0.23734026718170645,negative,0.3852235549043218
成双成对的真不错,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,双成,"","",9,positive,0.48124536038372934,0.37673747447682526,0.1420171651394454,negative,0.4455975559108605,0.0722890740417634,0.16620126618435485,0.7615096597738817,positive,0.7791756109017425
不知怎的，就觉得Rachel休完假之后回到办公室的那个男人真的好赞,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,办公室,"","",9,positive,0.3525525279723485,0.3265497405312917,0.32089773149635986,negative,0.3525525279723485,0.1634803514635458,0.22927386375445533,0.6072457847819989,positive,0.6072457847819989
这一季每个人的感情线都很丰富，很有意思。笑点依旧足够。,weighted_merge,positive,0.11379700612550114,0.24787231258999148,0.6383306812845074,有意思,"","",9,positive,0.08255385154150173,0.24427985310907668,0.6731662953494215,positive,0.6731662953494216,0.16066173800150022,0.25326100181136363,0.5860772601871361,positive,0.5860772601871361
圆满结局。一直不开弹幕避免剧透，还是不免被剧透了“I got off the plane.”差不多看了快2个月。Emma超可爱，别人孩子那么安静如何做到的，国人孩子为什么那么吵闹累死人还一群人围着伺候吃饭？还好终于喜欢上了老友记，之前看N次开头都没往下看。可能世界上有两种人：一种爱老友记，另一种不爱老友记，还好我终于成为了前者，虽然迟了一点。Better late than never. 第一遍完还会继续看下去的。,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,国人,"","",10,positive,0.2748341352198943,0.3001419274675098,0.4250239373125959,positive,0.4250239373125959,0.35481821768121774,0.3278925529790431,0.31728922933973924,negative,0.35481821768121774
感动万分的最后一季！,weighted_merge,positive,0.10772138813673468,0.2148124242687408,0.6774661875945245,万分,"","",10,positive,0.11290406587148107,0.26715400693738506,0.619941927191134,positive,0.6480943770288277,0.12149164916196203,0.17926253511952261,0.6992458157185153,positive,0.7215239034430698
经典美剧，最后一季还是充满欢乐，不过多了分别得不舍,weighted_merge,positive,0.1041048908974177,0.36528567795453404,0.5306094311480483,美剧,"","",10,positive,0.053262348898180434,0.45401495138494496,0.4927226997168746,positive,0.4927226997168746,0.1803687038962736,0.23219176780891765,0.5874395282948087,positive,0.5874395282948087
Ross最后那句less we on a break真的恶心死我了。老友记的感情线我给零分，没有一个人的感情线是我满意的，都爱的莫名其妙，一点也不感人，Rachel最后的模样就像个娇妻，依附在Ross身上。,weighted_merge,negative,0.4399573159169353,0.26668193536699336,0.29336074871607143,老友,negative,评论明确表达了对剧情和角色的强烈不满与批评,10,negative,0.3921267657714267,0.30067663376748244,0.307196600461091,negative,0.3921267657714267,0.5117031411351983,0.2156898877662597,0.2726069710985421,negative,0.5117031411351983
"情景喜剧类作品看不多，虽然知道汉化版抄袭严重，但毕竟是第一部接触的作品，而且是能get到很多笑点，所以倒不会太否认爱情公寓。后来看过几集生活大爆炸和破产姐妹，但可能是生活环境不同，get不到笑点。
直到前几年b站买了老友记，想着下饭时看。说实话，一开始几集也是和生活大爆炸一样，get不到点，但还是继续看了下去。结果就一发不可收拾了，越看越搞笑，慢慢也能get到很多欧美的梗。这种感觉就像之前看银魂一样，也是前面几集完全get不到日本的梗，但坚持下去就越来越爱不释手。
虽然老友记断断续续看了一年多，但是越到最后越不舍。我看任何剧都会忍不住代入角色，当最后一幕大家都离开公寓了，我还是忍不住泪目。于是重复看花絮又看重聚特辑等，不忍结束。最后我还是缓过来评分，纪念我心中这部最好看的作品。感谢老友记",weighted_merge,positive,0.41645180076660127,0.3574129021691015,0.22613529706429722,汉化,positive,评论整体表达了对《老友记》的喜爱、不舍和高度认可，情感倾向明确偏赞扬。,10,negative,0.409260918072367,0.4030083815908489,0.18773070033678407,negative,0.409260918072367,0.4272381248079527,0.28901968303648035,0.28374219215556695,negative,0.4272381248079527
两个月补完了十年的故事，how time flies! 我已经开始想念他们了。,weighted_merge,positive,0.18313086973271225,0.3469473777552362,0.4699217525120516,完十,"","",10,positive,0.17803403007677573,0.3227748126745258,0.49919115724869856,positive,0.49919115724869856,0.19077612921661696,0.38320622537630183,0.4260176454070812,positive,0.4260176454070812
让我们留住温暖。,llm_override_large_gap_conflict,positive,0.0,0.0,1.0,温暖,"","",10,positive,0.022575659809750438,0.23741205146381822,0.7400122887264313,positive,0.7400122887264313,0.31604586147988667,0.3564328636865101,0.3275212748336032,neutral,0.3564328636865101
最终季播出的时候，我刚出生一年（2002生），好神奇，这部剧生命力如此长久经典中的经典，在看之前，我几乎很少看这种好几年前播出的剧（而且还是外国的），只追新出的热乎的国产剧和韩剧。看完后老友记，直接格局打开了，想想自己以前在看影视方面眼光太狭隘偏激了，现代国产影视剧我直接抛弃（实在浪费时间），国外西方十年二十年半个世纪前的高分经典影视，各个题材的英美法西德意俄等都尝试去看，去透过影视这个简单的小小窗口一窥不用于本国的文化习俗。本人也变得见怪不怪，更加包容开放了,weighted_merge,positive,0.42296072832453546,0.2773705723013711,0.29966869937409335,外国,positive,评论整体表达了对《老友记》的赞扬和感激，认为其是经典之作，并改变了个人观影习惯和心态，体现了明确的正面情绪。,10,negative,0.2911563871346613,0.3474248363826757,0.361418776482663,negative,0.34366332142098266,0.5052593857742539,0.22776329063968834,0.2669773235860577,negative,0.5419068386798648
