comment,decision_type,final_label_after_llm,final_negative,final_neutral,final_positive,keyword,llm_label,llm_reason,season,sentiment_association,star_negative,star_neutral,star_positive,star_top_label,star_top_score,topic_category,tri_negative,tri_neutral,tri_positive,tri_top_label,tri_top_score
chandler 和 monica订婚了,weighted_merge,positive,0.1238846674164537,0.43449710429705835,0.441618228286488,订婚,"","",6,positive,0.10023412666778776,0.3103540236064415,0.5894118497257708,positive,0.5894118497257708,剧情,0.1593604785394526,0.6207117253329836,0.21992779612756383,neutral,0.6207117253329836
悬念不断。Chandler胖了好多，颜值下降。羡慕Rachel身材。,weighted_merge,neutral,0.5055706909734619,0.30907254765091424,0.18535676137562396,颜值,neutral,评论包含褒贬不一的客观描述，整体情绪倾向不明显。,6,negative,0.41193124816792476,0.35607501900790045,0.23199373282417468,negative,0.4119312481679248,演员,0.6460298551817674,0.23856884061543482,0.11540130420279787,negative,0.6460298551817674
后面好些  前几集真的开始有些无趣了,weighted_merge,neutral,0.418088013050947,0.36847875177525136,0.2134332351738016,无趣,neutral,评论同时包含正面和负面评价，整体情绪倾向不明显,6,negative,0.22603936803678382,0.5153372289221589,0.25862340304105724,neutral,0.5153372289221589,剧情,0.7061609805721917,0.1481910360548901,0.14564798337291812,negative,0.7061609805721918
Ross换发型之后竟然有些逆龄生长，Chandler真是胖到没眼看了。,weighted_merge,neutral,0.6542882123210605,0.26111867329074556,0.08459311438819393,生长,neutral,评论同时包含对Ross的正面评价和对Chandler的负面评价，整体褒贬不明显，属于客观描述。,6,negative,0.5080047111660067,0.3760384076236248,0.11595688121036857,negative,0.5080047111660067,演员,0.8737134640536414,0.08873907179142666,0.037547464154931987,negative,0.8737134640536414
求婚那段真心哭了……,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,真心,"","",6,positive,0.17680447749485498,0.24567310260966935,0.5775224198954756,positive,0.5775224198954757,剧情,0.7626040152297321,0.15939484892923048,0.07800113584103739,negative,0.7626040152297321
Chandler真是个好男人！,weighted_merge,positive,0.07019976242483451,0.19783479855094166,0.7319654390242238,男人,"","",6,positive,0.09237049846765212,0.28679610364283736,0.6208333978895105,positive,0.6208333978895105,演员,0.03694365836060811,0.06439284091309813,0.8986635007262938,positive,0.8986635007262938
经过整整一季的纠结...莫妮卡和钱德勒终于订婚了,weighted_merge,positive,0.12727945527002246,0.3539760215078944,0.5187445232220832,莫妮,"","",6,positive,0.12355744242668151,0.3288220018148422,0.5476205557584762,positive,0.5476205557584762,剧情,0.13286247453503386,0.3917070510474726,0.47543047441749353,positive,0.47543047441749353
个人最喜欢的Monica和Chandler修成正果鸟。。。,llm_override_large_gap_conflict,positive,0.0,0.0,1.0,正果,"","",6,positive,0.04386196124374281,0.2271794529669956,0.7289585857892616,positive,0.7289585857892616,情怀,0.07751902481611911,0.466930883635986,0.4555500915478949,neutral,0.466930883635986
最后一集是我第一次看这剧看到哭。其实我真心不喜欢莫妮卡这种黑木耳，要是理查德强势一点或者卑鄙一点，她完全就被挖了，可怜死宅钱德勒只能回家抱着戒指哭了。不过既然编剧都这样了，而且我也被剧透无数次了，所以let it go好了，反正又不是真的对吧！,weighted_merge,neutral,0.550594276124647,0.2850604450403899,0.16434527883496308,喜欢,neutral,评论包含对角色和情节的吐槽，但整体语气较为轻松，最终以调侃和接受收尾，褒贬不明显。,6,negative,0.485932509884029,0.3505753653275572,0.1634921247884139,negative,0.485932509884029,剧情,0.6475869254855741,0.186788064609639,0.16562500990478685,negative,0.6475869254855742
最后一集求婚那里泪崩了,weighted_merge,positive,0.579334575463637,0.2819342718458683,0.1387311526904947,求婚,positive,评论表达了强烈的情感共鸣和喜爱,6,negative,0.627794067809251,0.29587504509649964,0.0763308870942494,negative,0.627794067809251,剧情,0.506645336945216,0.26102311196992134,0.23233155108486267,negative,0.506645336945216
很好笑的一季,weighted_merge,positive,0.04123838938897849,0.13971864445712412,0.8190429661538974,好笑,"","",6,positive,0.028857521695229912,0.15357007032389042,0.8175724079808796,positive,0.8175724079808797,剧情,0.05980969092960134,0.11894150565697462,0.821248803413424,positive,0.821248803413424
求婚了求婚了，感动的一塌糊涂~~,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,感动,"","",6,positive,0.4203152030706406,0.2833025842905044,0.296382212638855,negative,0.38918074358392646,剧情,0.18024375081788752,0.19884373840223962,0.6209125107798729,positive,0.6489930655369193
chanchan的求婚太浪漫了呜呜呜,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,求婚,"","",6,positive,0.4800607427954674,0.26665117293596263,0.25328808426856997,negative,0.4800607427954674,剧情,0.2749117530908658,0.26129286702594556,0.4637953798831886,positive,0.4637953798831886
一会儿笑死一会儿哭死，这季亮点多到可以重复看上好几遍也不会腻。Monica&Chandler终于修成正果什么的真是太有爱了。如果可以打六星的话。,weighted_merge,positive,0.1633203282343545,0.26358604970953003,0.5730936220561156,正果,"","",6,positive,0.16291483501599308,0.3219785864924938,0.5151065784915131,positive,0.5510246097143641,剧情,0.19659263370876745,0.2287144544769904,0.5746929118142422,positive,0.6061971405687427
如果有人邊對我說著那些美麗誓言，背景邊放著Wonderful Tonight，我立馬就嫁！,weighted_merge,positive,0.20525914945760612,0.33620089483559423,0.4585399557067997,tonight,"","",6,positive,0.2393564583696782,0.29706594065232883,0.46357760097799294,positive,0.46357760097799294,情怀,0.154113186089498,0.3949033261104923,0.45098348780000974,positive,0.45098348780000974
Phoebe还是找Joey当备胎吧！好在又是一季大团圆结局。,weighted_merge,positive,0.15127887079624858,0.3389273117296825,0.509793817474069,phoebe,"","",6,positive,0.08671033505765846,0.31792454053645647,0.595365124405885,positive,0.5953651244058851,剧情,0.24813167440413372,0.3704314685195214,0.38143685707634484,positive,0.38143685707634484
Chandler向Monica求婚了~,weighted_merge,neutral,0.1716766840654666,0.4252525048421594,0.40307081109237397,求婚,"","",6,neutral,0.2076577686343921,0.3246115686342982,0.4677306627313097,positive,0.4677306627313097,剧情,0.11770505721207836,0.5762139091539512,0.3060810336339705,neutral,0.5762139091539512
最后一集真感人。,weighted_merge,positive,0.22801994903338535,0.2703308051843334,0.5016492457822812,感人,"","",6,positive,0.19584023877978324,0.2756562791764736,0.5285034820437431,positive,0.5285034820437431,剧情,0.27628951441378846,0.26234259419612305,0.46136789139008844,positive,0.46136789139008844
bruce wills,weighted_merge,neutral,0.18303725741760124,0.4598911536455781,0.3570715889368206,bruce,"","",6,neutral,0.180013420432806,0.32449226453900337,0.49549431502819063,positive,0.49549431502819063,演员,0.18757301289479417,0.6629894873054402,0.14943749979976564,neutral,0.6629894873054402
最感动最意想不到的求婚场面，婚姻最大的保障还要是真心相爱的两个人。,weighted_merge,positive,0.16158165151349524,0.27884099089084446,0.5595773575956602,婚姻,"","",6,positive,0.18163622651181133,0.3135433229850975,0.5048204505030912,positive,0.5415004171324918,剧情,0.16381611931872012,0.28255569092763394,0.5536281897536459,positive,0.586692768290413
乔伊和菲比太可怜了,llm_override_pos_neg_conflict,negative,1.0,0.0,0.0,可怜,negative,评论聚焦于角色遭遇的负面情感，表达了对角色处境的同情与惋惜,6,negative,0.01825450289154392,0.22112404143188716,0.7606214556765689,positive,0.7606214556765689,演员,0.9134635379754276,0.060537454300417126,0.02599900772415529,negative,0.9134635379754276
发型和体型是有多么重要！！！！~~不知道是不是因为剧透了，最后一集都没有哭。。,weighted_merge,positive,0.4590066284252792,0.39937218646620365,0.14162118510851715,透一,positive,评论通过感叹号强调发型和体型的重要性，整体表达对剧集的喜爱和认可。,6,negative,0.42203395037756175,0.4236387144345652,0.154327335187873,neutral,0.4236387144345652,演员,0.5144656454968551,0.36297239451366137,0.12256195998948335,negative,0.5144656454968553
"莫妮卡和钱德勒订婚啦   开心  这一季中的钱德勒好胖啊  那时候他在吸毒差点死了  很高兴后来走了出来
瑞茜威瑟斯彭和布鲁斯威利斯的客串蛮可爱的
看到这一季才发现爱情公寓抄了好多啊  幻想那两集一摸一样还有其他的",weighted_merge,positive,0.23877199999027576,0.2833042295096854,0.4779237705000388,布鲁斯,"","",6,positive,0.2041408412980794,0.2863421974960589,0.5095169612058617,positive,0.5095169612058617,剧情,0.29071873802857023,0.27874727753012524,0.4305339844413046,positive,0.4305339844413046
自从Chandler和Joey的互动变少了就没那么好笑了。,weighted_merge,negative,0.4778096077338033,0.3486097741341183,0.1735806181320783,好笑,negative,评论明确表达了对剧情变化的不满和批评，认为笑点因此减少。,6,negative,0.41574103165830534,0.40829413198109865,0.17596483636059598,negative,0.41574103165830534,剧情,0.5709124718470503,0.25908323736364786,0.17000429078930182,negative,0.5709124718470503
这季真有点无聊,weighted_merge,negative,0.6084427982458364,0.20066793532428007,0.19088926642988358,无聊,negative,评论明确表达了对本季内容的不满和失望,6,negative,0.3775976979016571,0.3059915797707909,0.3164107223275519,negative,0.42370157213116405,剧情,0.8763990084112725,0.0828160557193698,0.04078493586935772,negative,0.8855546374178448
这俩人求个婚哭死我了,weighted_merge,positive,0.549933325776748,0.17332886846033857,0.27673780576291346,人求,positive,评论表达了强烈的情感共鸣和喜爱,6,negative,0.49157031582406474,0.22011563181446375,0.2883140523614715,negative,0.455157699837097,剧情,0.7474645058611223,0.1378144971212185,0.11472099701765913,negative,0.6920967646862244
Chandler和Monica要结婚了！这季里的Chandler明显胖了！哈哈哈，Ross三次婚姻这件事被大伙频繁提起,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,chandler,"","",6,positive,0.23254310248549828,0.35118475274036953,0.4162721447741321,positive,0.41627214477413216,剧情,0.4141142506096309,0.39363894225491763,0.1922468071354514,negative,0.4141142506096309
Bing Bing胖成这样了！第七季第一集他又瘦回来了！Wow,weighted_merge,positive,0.3780184081762333,0.3340882173309754,0.2878933744927913,胖成,positive,评论表达了惊喜和喜悦，对角色变化持积极态度。,6,negative,0.3782755065272291,0.3462682200489613,0.27545627342380963,negative,0.3782755065272291,演员,0.3776327606497396,0.3158182132539965,0.3065490260962639,negative,0.3776327606497396
特别逗趣,llm_override_large_gap_conflict,positive,0.0,0.0,1.0,逗趣,"","",6,positive,0.4098186322152984,0.4314149137255851,0.1587664540591165,neutral,0.4314149137255851,剧情,0.02811242075988572,0.08618991805950195,0.8856976611806123,positive,0.8856976611806123
5555最后求婚真的好感动,weighted_merge,positive,0.05925959772963792,0.1419604826934669,0.7987799195768952,感动,"","",6,positive,0.04337144912587776,0.16802526608892182,0.7886032847852004,positive,0.8042623007270374,剧情,0.09494374018120572,0.13125540413897785,0.7738008556798164,positive,0.7905563478516819
喜欢JOEY！原来女追男的情节老友记也是要演的,weighted_merge,neutral,0.22743837868049332,0.38847924668638767,0.384082374633119,喜欢,"","",6,neutral,0.1612551757201721,0.36795343921036044,0.4707913850694675,positive,0.4707913850694675,演员,0.3267131831209752,0.4192679579004285,0.25401885897859633,neutral,0.4192679579004285
求婚那段感动爆了！！！！T_T,weighted_merge,positive,0.344733276649413,0.26153675556438344,0.39372996778620356,感动,"","",6,positive,0.34802090907813416,0.30689408367918686,0.345085007242679,positive,0.3935972289284065,情怀,0.40874848333621383,0.24580811450505502,0.3454434021587311,positive,0.3939290760728992
四星半吧 因为闪回的那集让我误以为编剧才思枯竭 钱德勒这季胖了很多 紧接着看了一集7 钱钱又暴瘦 求婚那里非常感人,weighted_merge,positive,0.6274530237597328,0.21611588127008308,0.1564310949701841,编剧,positive,整体评价为四星半，虽有轻微吐槽但结尾强调感人情节，整体偏向赞扬,6,negative,0.7422342914722491,0.22497010191261435,0.03279560661513658,negative,0.6872539735854157,剧情,0.580771726942905,0.24605772656030278,0.17317054649679225,negative,0.5377515990212083
Chandler is the best guy ever!!! 求婚的时候我哭得快晕倒了。假想人生那两集超赞！片头笑裂！,weighted_merge,positive,0.18586079031560038,0.1359614317762342,0.6781777779081654,chandler,"","",6,positive,0.17641249840891496,0.14797426802819746,0.6756132335628876,positive,0.6756132335628876,演员,0.20003322817562855,0.11794217739828936,0.6820245944260821,positive,0.6820245944260821
最后一集好感人 呜呜,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,一集,"","",6,positive,0.1655750512588792,0.25719670461997557,0.5772282441211452,positive,0.5772282441211453,情怀,0.5928589966681151,0.15792224517117046,0.24921875816071443,negative,0.5928589966681151
这季的最后几集特别好笑,weighted_merge,positive,0.11753692977604879,0.30776935463390087,0.5746937155900503,好笑,"","",6,positive,0.09066298508635874,0.3614442533577439,0.5478927615558973,positive,0.5478927615558974,剧情,0.15784784681058386,0.22725700654813627,0.6148951466412799,positive,0.6148951466412799
看到Monica和Chandler终于修成正果很高兴，这季的Chandler太胖了点，瑞茜·威瑟斯彭和布鲁斯·威利斯都来客串很搞笑，《虚拟六人行》那集很精彩，Phoebe越来越漂亮了，很温暖，很有爱~,weighted_merge,positive,0.0641511611176407,0.21555541411789414,0.7202934247644652,正果,"","",6,positive,0.02289311585233351,0.21416597082666053,0.762940913321006,positive,0.762940913321006,情怀,0.1260382290156015,0.21763957905474463,0.6563221919296539,positive,0.6563221919296539
